"lagoslakeid","UID","mercury","atrazine","microcystin","ecoli","chla","tp","tn","secchi","DOC","conductivity","lake_huc12","neon_zoneid","lake_lon_decdeg","lake_lat_decdeg","lake_shorelinedevfactor","ws_zoneid","ws_area_ha","value.soil_clay_pct","value.soil_depthtobedrock_cm","value.soil_kffact","value.soil_orgcarbon_gperkg","nlcd_devsum_pct","ag_total","value.runoff_inperyr","P_Ag_Buffered","DMR_Metals_TWPE_lb_eq_yr","DMR_Organic_Enrichment_Disch","Number_of_CSOs","SNFA_MEAN","PIMPV","Manure_P_kg_ha","HUC12_Pop","lake_waterarea_ha"
107184,2010420,0.0159,1.25,2.345,1,62.4,145.78375,1.928,0.3,8.53,339.2,50301030201,4,-81.17462183,40.99217369,1.459758889,107184,114.26012,20.74056147,1735.998064,0.4462055215,152.3301065,10.59288538,57.39130435,13.73213486,66.08211455,0,355.7227075,0,25.61054993,1.361542757,0.9393119403,5015.111135,21.83394645
107591,2011068,0.0723,1.89,0,1,89.92,141.0875,1.646,0.7,5.6,402.4,71401010301,5,-89.99226437,38.75103979,2.131047091,107591,40.3008,17.92682927,2304.702882,0.3700000048,79.31042129,72.72727273,0,8.894100107,33.17509751,0,105.75,0,32.4562645,16.2513276,0.3913585211,22417.7833,6.019939816
107977,2011075,0.152,0.07,0.113,3.1,8.62,20.58,0.836,0.9,17.13,18.5,40301120108,4,-86.44973776,45.90769792,1.534877261,107977,373.496978,6.781791908,1326.003613,0.1400000006,142.9828998,7.899807322,0.0481695568,14.74059632,83.76349614,0,0,0,1.349231362,0.5838440223,0.1042027974,330.8407436,5.783023612
107983,2011056,0.271,0,0,0,2.31,7.52125,0.305,4.2,5.5,22.1,40301070105,4,-88.08192668,46.69734737,1.392242609,107983,55.83062852,8.881410256,1473.814103,0.2399999946,182.9342949,3.205128205,0,17.39241214,77.77777778,0,0,0,0,0.2020453776,0,11.74335898,19.68495867
108392,2011051,0.138,0,0,0,9.03,24.1,0.254,1.25,10.3,18.6,70300020101,4,-91.04728534,46.2600147,1.285350382,108392,74.21992,6.969870875,1931.464849,0.2784390256,129.3213773,8.780487805,0,14.00030328,97.18309859,0,0,0,0.005148833618,0.3964032357,0.001624698735,304.3584772,34.48011013
109157,2010975,0.192,0,0,13.4,3.37,8.415,0.609,3.9,6.86,68.6,40802040106,4,-83.36040751,43.11844682,1.451303551,109157,162.3439008,8.682770664,4631.591967,0.1800000072,176.7008149,5.885619101,7.717934481,8.27837161,83.48410758,0,0,0,9.619148254,0.9582546992,0.2823911912,2755.710823,19.75610205
110955,2010817,0.474,0,0,0,3.03,16.48125,0.363,2.2,3.51,31.2,20200080504,0,-74.02816023,41.38028923,1.217225684,110955,72.93493883,10.16397516,1056.347826,0.2199999988,315.7018634,2.608695652,0,23.03646257,82.26652676,0,0,0,0.1564174592,0.7542466788,0.01322944115,156.5647454,15.77670702
112248,2010271,0.0931,0.04,0,2,1.93,8.17875,0.669,23.7,7.39,189.2,40700070704,4,-83.76903478,44.59965746,1.678563553,112248,161.8330401,13.0819398,3660.468227,0.1517725813,170.7123746,4.236343367,0,10.91755959,91.65535957,0,0,0,0.1533853263,0.5489953565,0.01231609918,268.8273746,5.506961751
112355,2010434,0.0759,0,0,0,0.79,7.115,0.54,2.8,1.46,22.6,50100070401,0,-78.68349761,40.27189628,1.484937834,112355,1795.243931,14.32142141,889.1713613,0.2300000042,282.1552727,0.7016840417,0,23.53257932,97.31621937,12.15371674,0,0,0.5140470266,0.4551513392,0.02782531198,1459.206303,18.25013518
112990,2010671,0.534,0,0,5.2,3.26,17.995,0.446,2.56,4.07,433.2,10900040901,0,-71.40531613,41.75003842,1.366938731,112990,13.01922041,10.52413793,1503.062069,0.1099999994,221.2758621,71.72413793,0,26.52821794,60.05802708,4376.229615,2555069.026,27,0.3354998231,54.50655488,0.004653002434,125994.8535,5.450782953
113432,2010432,0.123,0,0,1,3.58,18.1825,0.831,3.5,9.08,259.6,70101020502,4,-94.5597771,47.30023229,1.410319978,113432,60.24765,14.19963702,6297.854809,0.1400000006,136.8221416,0,0,5.174718735,99.64285714,0,0,0,0.07948375493,0.08955110707,0.02461331728,24.38921406,44.72040002
113702,2010332,0.103,0,0,0,2.04,7.30625,0.195,3.2,3.75,97.3,71401040101,7,-90.91742006,37.72667172,3.739446597,113702,3288.384,16.41619995,3522.887236,0.3702500387,77.63075037,1.406100397,0.7796471071,11.99581976,100,0,0,0,2.220687389,0.128782676,0.4329607915,332.3148861,173.6585547
115022,2010412,0.205,0,0,3,3.74,13.96625,0.385,2.8,3.5,199.9,11000020108,0,-72.29766855,41.85770489,2.49344919,115022,930.5796296,6.547941233,1177.372221,0.2259897524,348.9570849,5.490044462,3.479605645,25.04186867,85.43241748,23.63330613,8914.135604,0,3.984658241,4.761723139,0.3008962756,41020.18674,7.127128347
115702,2011045,0.247,0,0,0,1.62,19.1,0.224,1.75,9.2,14.4,70700010501,4,-89.4364627,45.95855182,1.156929941,115702,313.3571,5.677317214,2018.939839,0.1299999952,136.3290155,5.341757611,0.3446295233,13.42830705,99.21052632,0,0,0,0.2703393698,0.3327385956,0.0002378553617,367.6342831,14.13288234
116526,2010761,0.0859,0.22,0,3,3.4,18.48625,0.471,4,4.38,191.4,51202020101,5,-86.21227481,39.27747047,2.361053735,116526,54.71923218,17.63366337,1493.039604,0.3899999857,102.1831683,11.55115512,20.95709571,14.39718188,77.3464003,0,7.432,0,4.854451656,0.2790663798,0.07556581877,2843.963308,6.649590918
116804,2011242,0.0281,0.04,0,13,2.83,18.47875,0.594,1.6,5.37,1034.1,71200030304,4,-87.50457354,41.53836779,2.102985291,116804,15.69409,23.22543353,2155.578035,0.200000003,50.28323699,98.26589595,0.5780346821,12.26922779,41.22137405,0,68949.4,0,3.304174423,35.91661925,0.01043538119,43397.88386,12.36670188
123279,2010763,0.252,0,0,0,6.37,12.32875,0.768,1.2,16.48,62.1,90300010506,4,-91.43993589,48.02203024,1.366868557,123279,189.5879,17.93693263,942.321548,0.232569942,232.5317726,0,0,11.30380931,0,0,0,0,0,0.1771509674,0,47.07528459,11.36212509
123565,2010336,0.433,0,0,35.5,2.68,9.045,0.445,23.7,7.01,45.6,20403020204,1,-74.78090997,39.40969142,2.32713943,123565,1275.840321,4.12010996,1932.547896,0.2298674824,117.6598294,10.50257278,1.733981814,19.79171487,91.49797571,0,0,0,2.356371164,1.130519224,0.00147789265,4821.411622,12.5399809
125419,2010985,0.046,0.05,0,0,4.83,14.0125,0.418,3.2,3.69,457,102400110604,5,-94.78217323,39.16551281,3.322600517,125419,1926.537,27.10958254,3322.977657,0.3159316302,63.51347249,42.89250023,16.09227608,8.854637658,28.14485388,0,446.9735247,0,8.919203758,6.898727528,0.1228116236,7521.445329,136.8853816
126042,2010568,0.0274,0.04,0.924,1,58.4,139.51125,2.339,0.4,9.27,474.1,70102050105,8,-94.81719361,45.08154769,1.34999485,126042,280.9752,21.01328207,5794.880112,0.2310115251,79.49353373,3.265044814,71.22279129,3.854768907,32.05161143,0,0,0,50.89807129,0.4993494394,18.52175937,402.2088622,57.51484376
126411,2010653,0.0432,0.11,0.75,0,27.92,69.7925,1.225,23.7,6.9,412,102300030304,5,-95.19124891,43.48242192,1.509089607,126411,666.4089,24.44420221,8588.719717,0.2700000107,67.29063905,4.704772176,76.98840658,3.864182878,40.4335324,0,0,0,54.1689949,0.6140589742,2.134690724,234.3444089,52.02126744
126660,2011048,0.189,0.09,0,3,4.98,26.285,0.706,1.75,9.37,257.4,40601020703,4,-85.35707212,43.69739065,1.478153806,126660,74.61332201,10.55582233,2312.260504,0.1800000072,163.2088836,8.763505402,10.80432173,11.99520565,88.56589963,0,0,0,5.323421955,0.9649973171,0.4774552426,1524.76806,7.406678415
126759,2010472,0.14,0,0,0,2.39,14.845,0.399,4.55,6.42,232.8,40102011203,4,-92.69488165,46.83218054,1.160444837,126759,201.4305287,10.91004284,2816.198001,0.1399776742,102.7858163,2.5,0.1339285714,9.285800919,96.59863946,0,0,0,0.2697102129,0.1834988018,0.01450993422,482.4254408,26.37947368
126901,2010564,0.356,0,0,12.2,6.3,11.26125,0.22,1.5,2.54,219.5,10900020304,0,-70.65748444,41.76025797,1.1477413,126901,233.8942176,4.625348745,1906.667198,0.1099999994,296.5388601,16.38330757,9.234930448,23.4537406,29.63356346,0,0,0,8.32557106,5.400642691,0.1238265256,11434.53127,16.93668869
127944,2010625,0.0248,0,0,2,8.27,20.20875,0.308,1.9,6.55,50.9,10802020203,0,-72.21909999,42.64557284,2.684852858,127944,4026.87281,6.330050698,1115.720625,0.2092150186,270.9030015,4.109221728,1.789824146,22.52350977,93.80619381,0,0,0,1.125244498,0.6777249748,0.09906319606,3101.543151,86.4757102
128914,2010725,0.122,0,0,1,2.37,6.71875,0.244,23.7,2.99,12,20200020203,0,-74.4908049,43.24199302,1.339979601,128914,29.0443499,5.556574924,647.2232416,0.2099999934,307.0703364,0,0,29.98899773,38.63636364,0,0,0,0.002624485409,0.01837442476,0.0001217562911,20.44723926,5.38989847
129512,2010786,0.0491,0.08,1.16,40.8,46.8,269.23125,2.983,0.4,9.63,695.9,70102050102,8,-94.956911,45.0109658,1.852268803,129512,2097.853,28.94455199,9177.868241,0.2599999905,74.06955736,3.673696845,91.88957476,3.618395171,18.35222319,0,0,0,38.01089096,0.9363028387,14.59028921,243.7899143,60.82647941
130985,2010964,0.373,0,0,0,1.6,3.57875,0.201,23.7,2.53,19.5,20401050104,0,-74.99641596,41.0395699,2.046238122,130985,158.7861022,13.59355568,1804.99039,0.25,298.0084794,0.0565291125,0,25.69308324,80.09339218,0.121913934,19816.48086,0,9.21901226,1.010226558,1.830444469,5029.983367,10.90848454
131406,2011323,0.139,0.1,0,0,3.25,11.3475,0.451,3.5,4.79,320.5,71200010403,4,-86.76248621,41.62692429,1.863734244,131406,90.95028,17.91873142,4224.435084,0.2599999905,130.2507433,10.0099108,14.46977205,13.00806101,83.52511496,214.1340074,142620,1,33.79656601,9.895323711,0.6129194974,24094.11,11.03159704
132172,2011331,0.229,0.05,0,18.5,7.93,16.99125,0.426,23.7,8.68,40.5,10500030301,0,-69.49580504,43.97254221,1.129377356,132172,60.8777545,8.087537092,389.8130564,0.2199999988,270.4376855,15.13353116,9.198813056,24.35830879,91.78484108,0,0,0,0.9595687985,0.6635228801,0.032010159,3068.420111,6.02196311
132776,2010882,0.335,0,0,1,2.66,8.825,0.25,2.9,5.59,31.6,41503050303,0,-74.3975311,44.00104889,4.897922927,132776,14054.56622,5.886472922,1182.633812,0.2191368435,237.475517,1.821069078,0.0166483108,27.63721834,94.22222222,0,0,0,0.008431484923,0.1899816044,0.0006497432815,553.0812469,1686.69591
132780,2010883,0.213,0,0,0,4.53,9.8875,0.255,3.4,3.97,18.3,41503060201,0,-74.36551255,44.37969418,1.690462423,132780,44.9652913,5.079903148,1298.915254,0.2099999934,227.6464891,0,0,24.07022335,96.55172414,0,0,0,0.001799343503,0.06139720117,0.00234771908,19.46202788,15.21766225
134926,2011000,0.1932,0,0,1,1.99,8.235,0.628,5.5,5.71,132.8,40900050111,4,-83.7583547,42.60490803,1.062278656,134926,41.34907377,12.01750547,5083.68709,0.1341137894,195.9693654,8.533916849,8.096280088,8.805954574,88.99951036,0.50853,3596.4,0,2.283095598,12.50922324,0.01658981234,22703.76781,12.61092495
135108,2010673,0.253,0,0,0,1.93,6.41125,0.334,4.9,3.57,96.6,20501061002,0,-75.54818209,41.63094934,1.747391822,135108,198.0720058,15.32528339,1627.774766,0.3300000131,233.6515525,29.96373527,19.9456029,20.53637528,68.91676311,0,65.73359027,0,2.405839682,0.8874507743,0.7450086206,3104.4679,56.63799822
135452,2010289,0.0954,0,0,0,5.35,13.47625,0.315,2,3.56,53,80202020303,7,-90.62212711,37.42087696,1.996998314,135452,2214.503,12.83404917,3228.356813,0.3712769885,69.52705853,3.024759117,4.297272025,14.11171508,93.33333333,0,0,0,1.576690078,0.07754941908,0.1640315126,307.5617952,44.20315124
135533,2011329,0.0626,0.19,0.73,1,174.4,244.5375,2.728,0.4,9.36,385.3,71200011306,4,-87.40661288,41.33532348,4.146213485,135533,3003.638,19.11459615,2511.481016,0.3680802913,85.82477414,28.93948472,31.95626123,12.16822311,56.30328688,0.8006512096,34445.62,1,29.07624435,9.842402777,0.1302425608,21028.03169,86.21439338
135834,2011438,0.0633,0.03,0,2,36.27,97.70125,0.795,1,6.15,261.5,51201110401,5,-87.09452739,39.57249847,3.372630943,135834,82.81929196,17.63804348,1565.288043,0.4099999964,69.58369565,2.282608696,73.26086957,12.47095361,83.52907748,0,0,0,33.47652054,1.421966732,1.156583093,2204.681454,4.562316537
136070,2010752,0.13,0.04,0,1,9.1,20.50375,0.76,1.3,8.43,30.5,40101010902,4,-90.98889127,47.66755139,1.452031215,136070,139.4236727,11.92133239,1144.868887,0.2192802046,214.3827073,3.084832905,0,12.33712021,0,0,0,0,0,0.09511792379,0,0,40.37397908
136303,2010316,0.0646,0,0,1,2.24,6.4275,0.179,4.7,1.97,360.2,110100090102,7,-91.0544894,36.63737224,2.10881371,136303,2130.763,13.3898865,3097.858419,0.400000006,57.56204472,2.369888476,8.44880027,15.42257669,36.36363636,0,0,0,6.200130939,0.1637038346,0.2142024696,421.1691081,19.27729968
137155,2010838,0.189,0.03,0,0,3.65,9.05,0.224,2.3,4.61,23.3,20200010507,0,-73.63396531,43.85066542,1.691411152,137155,31.20026686,11.51156069,976.4942197,0.2099999934,253.8872832,0,0,20.04911638,75.96153846,0,0,0,0.02623737976,0.06819046766,0.004580429988,50.65277685,5.389733887
138003,2010448,0.0466,2.17,0.13,22.8,49.12,85.02125,1.621,0.8,6.26,459.3,41000120404,4,-82.71750372,41.09324025,4.938786164,138003,3014.631928,23.54765616,2120.096811,0.4000173178,96.31144347,29.30185357,50.13879354,11.69585586,57.14737675,22.37473173,15808.40673,3,32.64901733,8.543052914,0.5703708594,7119.073578,88.00516029
138088,2010287,0.169,0,0,2,4.98,19.0025,0.916,2.2,5.64,247.8,40500060108,4,-85.4676536,43.21889919,1.275607663,138088,540.7399332,9.553768844,4889.581575,0.1985107459,155.2472362,18.2575379,32.55039147,11.35811588,90.76686223,0,0,0,17.87401581,1.309524128,0.4607710861,3647.723135,22.90006606
140218,2010415,0.198,0,0,3.1,13.6,45.18625,0.69,23.7,5.81,87.6,20501011308,0,-75.65465659,41.89986163,1.777920689,140218,102.9844489,15.47125436,1601.879791,0.3300000131,245.3249129,2.526132404,0.1742160279,20.79450994,63.48226704,0,1996.5,0,0.9212271571,0.7943436901,0.3595901637,3007.913861,4.982113344
140494,2010371,0.0565,0.14,0.34,6.3,25.28,178.1825,1.336,0.6,6.32,405.6,102300030202,5,-95.17239492,43.46110505,1.09323934,140494,128.4203,25.69636229,8923.995546,0.2700000107,66.9844098,4.771929825,57.68421053,3.904405483,76.49542576,0,0,0,24.51163483,5.644282983,0.7094751716,3182.284044,22.94970877
140566,2011428,0.0641,0,8.26,0,15.36,54.91465,1.109,1.7,9.36,238.2,90201030104,8,-95.59774784,46.93910145,1.377439776,140566,119.8494,15.26688365,7320.494711,0.1899999976,117.6159479,0,0,3.722362879,99.50124688,0,0,0,0.2577160597,0.06349609127,0.06155504191,78.61220253,61.06060507
141157,2011143,0.199,0,0.243,1,3.56,20.0225,0.593,23.7,8.44,138.7,40201030405,4,-87.99791695,47.47510233,1.58384124,141157,183.953435,8.059795819,1172.225085,0.1899999976,212.9859018,0.7292173068,0,19.5368479,98.10126582,0,166752.6997,0,0.00468090456,0.4063443822,0,339.4754746,11.87656965
141821,2010252,0.0795,0.06,0,6.3,1.15,20.89,2.92,1.3,3.31,139,20402070502,1,-75.38120612,38.8670519,2.102477941,141821,1939.918242,6.727563657,2800.71518,0.1902142734,197.8183758,7.722276332,51.62562033,19.0928157,72.98946013,0,0,0,33.46127319,1.608309559,15.82631495,3325.333199,15.3657852
142896,2011221,0.0592,0,0,5.2,5.46,20.0825,0.329,0.9,6.7,21.9,20600060601,1,-76.64506871,38.48127505,2.224680941,142896,76.84905777,14.07702182,2150.204108,0.3638028214,146.4557125,4.929577465,64.55399061,14.81897477,90.86653354,0,0,0,11.72243309,2.028295973,0.1417589768,12495.23041,5.700941168
142983,2010641,0.0688,0.55,0,0,3.7,9.41125,0.729,4.1,2.4,196,20600031003,1,-76.98918029,39.40526356,3.193406625,142983,2639.967848,17.66955948,1287.959246,0.3377489629,118.0916097,15.16132329,53.10892304,15.90084957,47.21434152,0,25.24,0,17.95579147,4.683268166,1.625251626,15246.01237,113.8823289
143328,2010983,0.0574,0,0,0,1.6,5.21375,0.248,3,2.23,23.9,20700050401,1,-79.22794855,38.32875353,1.245269704,143328,6278.084264,16.31652146,1469.248518,0.2734272098,258.0165344,2.364879391,0,14.44914852,71.42857143,0,0,0,0.01255024504,0.0723717802,0.01345862944,12.38533128,20.53050222
143422,2010246,0.066,0.07,0,6.3,16.32,36.025,1.621,1.2,3.53,255.4,20700100101,1,-77.13036019,39.12489393,2.215378757,143422,3300.318155,16.99841677,1077.534886,0.3492073485,111.2217066,49.55267034,20.637172,15.66066159,72.38280053,0,0,0,4.511737823,14.9988358,0.04489022506,114404.3917,24.92120867
143451,2011053,0.138,0,0,1,13.52,16.07,0.613,1.05,5.89,149.8,20700110103,1,-77.34995954,38.61360699,3.863409049,143451,2724.609217,16.30002332,1368.12862,0.3012961386,116.4407717,41.23070822,2.614098285,14.86648837,67.26190476,0,0,0,0.9059901834,14.28159893,0.01688864902,37739.66058,41.92079501
143777,2011376,0.0851,0,0.212,4.1,44,58.1925,0.915,0.5,4.38,209.6,20700080802,1,-77.20148074,39.16400697,1.865370618,143777,844.3904846,17.17105684,1171.815399,0.3464999441,115.2272582,84.71792684,2.591447158,15.47710173,64.41840962,154.9257806,91967,0,9.315173149,11.85339664,0.09276778154,162839.4902,11.54318651
144054,2011054,0.103,0.03,0,0,11.7,27.36,0.609,1.35,4.36,307.5,20700081004,1,-77.33840431,38.96556148,2.241126964,144054,172.526732,17.19572025,1288.079332,0.349999994,113.2181628,66.91022965,5.793319415,15.37236485,75.43335326,99.31607284,133.8435,0,0.8826224804,12.00393342,0.009442389748,126692.5492,10.23850046
145724,2011063,0.0696,0,0,0,22.24,45,0.656,0.58,7.33,72.1,20801050101,1,-77.65363939,38.29938657,1.791427818,145724,779.7813425,15.94247531,1165.020918,0.3875834195,107.5185357,11.78847708,4.225839972,13.89126817,70.97953647,0,31.8843,0,3.152435541,1.840560895,0.1209931954,12049.80183,22.35906663
145909,2010484,0.0864,0.12,0,3.1,42.24,104.6075,0.904,1.05,7.07,170.6,20802060605,1,-76.82137141,37.30299756,2.775530712,145909,1240.111477,14.30454974,1785.345984,0.2519933227,105.8727233,7.162034686,3.88941296,14.58303234,60.90077635,0.008035154616,0,0,6.089463234,0.3271537844,0.06640836158,1316.533666,16.45983905
146300,2010280,0.0597,1.96,0,45.7,22.88,74.07875,0.611,0.75,6.25,91.4,20802070705,1,-77.89362488,37.29241907,2.265152611,146300,4191.145184,17.05252308,1640.917458,0.2800000012,55.58703028,4.088468972,30.38651492,12.84173063,75.15480415,0,0,0,10.0503273,0.2781412389,3.442600635,990.3135189,28.03483471
146718,2011130,0.0737,0,0,0,19.68,36.69625,0.32,1.15,3.17,90.9,20802070101,1,-78.62340308,37.21430567,2.129674359,146718,3666.290555,19.54997789,1691.316256,0.2821460852,70.63747604,3.858236796,21.75044178,11.61190075,72.5335249,0,0,0,6.691448212,0.2765455258,1.45070405,836.9025223,32.11525071
147176,2010652,0.0791,0.03,0,0,5.65,20.80625,0.38,2.3,3.34,233.9,20802060905,1,-76.56877964,36.86146818,2.174863895,147176,33.35670203,11.79291553,980.3160763,0.2700000107,115.400545,21.52588556,56.40326975,14.71846513,89.37862738,0,0,0,18.29875755,1.567925232,3.795141418,4690.794056,7.564349419
147753,2011245,0.0978,0,0,0,34.4,95.83375,1.093,0.75,5.93,149.4,20802080101,1,-76.61371224,36.70332163,1.213887345,147753,198.7129368,11.93164328,904.6102309,0.2563060121,113.5445903,30.01358081,32.00543232,14.72445343,88.60310756,0,0,0,12.07837391,6.048376945,0.2697749125,9815.640356,4.050310741
147878,2011150,0.171,0,0,13.2,49.28,72.99,1.726,0.7,2.61,91.7,20801090102,1,-75.546181,38.64341407,3.113045323,147878,13953.60189,5.510652446,2534.759616,0.1941825455,173.6530401,7.149997743,39.63843688,17.53525041,49.56116145,0,0,0,27.85907555,1.412029672,13.27314789,4661.35704,31.4431599
147882,2010363,0.11,2.35,0,19.9,47.2,100.22875,2.209,23.7,6.73,135.8,20801090202,1,-75.51095773,38.52060229,1.847019054,147882,3739.788436,8.394593684,2381.624663,0.2065116506,178.4560947,5.208935105,45.128057,17.39426827,56.76277113,0,0,0,31.59064293,0.8495593937,16.08748424,2259.432247,22.23779435
147886,2010485,0.0406,0,0,0,1.8,4.2,0.245,3.9,2.96,121.2,20802060604,1,-76.84213852,37.35819581,7.962928876,147886,791.308701,14.03900569,1684.80788,0.20192142,117.7002512,8.732682262,24.09720645,14.43899677,88.3873929,0,245.7286178,0,4.760896683,2.363700705,0.08442073567,5550.238062,382.0178097
147891,2010465,0.0853,0,0,1,2.91,11.17875,0.301,3.2,2.79,303.2,20801070202,1,-76.70247756,37.3056376,6.051708714,147891,642.4420978,14.69605735,1519.923871,0.2163002397,116.1803584,20.19325025,2.408626243,14.43713888,86.41865958,0,0,0,1.257082462,7.771968514,0.00704570761,11853.14095,71.44044389
148481,2010418,0.128,0.71,1.628,3.1,82.13,144.93625,3.713,0.62,4.12,146,20801090204,1,-75.55934198,38.55874254,2.497348564,148481,6240.276836,6.977781946,2580.147851,0.1899999976,186.8338118,8.315189965,51.89243746,17.1483093,50.70438283,5.051284,3019.7,0,33.05041504,5.731710447,15.69739568,10907.18593,33.96589972
149954,2010990,0.0645,0,0,69.1,27.52,73.72125,0.789,0.88,11.7,53.8,30101020505,1,-78.56454162,36.93899557,1.894106564,149954,2830.121976,17.08650849,1759.072992,0.4300000072,88.30532409,5.308186502,9.436422619,11.89536264,77.26315789,0,34.810776,0,6.715288162,0.3663581443,0.2303432095,1296.416899,12.1832777
150204,2010979,0.0393,0.09,0,0,18,15.03625,0.505,1.7,2.48,40.3,30101030101,1,-80.39291674,36.67823144,5.34901299,150204,5283.008521,19.9365734,1477.687553,0.2865950236,208.6244504,7.189820808,32.44702596,18.36110506,60.86421922,0,0,0,15.94599056,0.5425521906,0.4476256183,1141.577784,56.84760294
150251,2010981,0.0633,0.03,0,0,8.94,13.58375,0.211,2.5,2.31,27,30101010702,6,-79.8200598,37.31510531,2.898113303,150251,344.1034281,17.54005236,1737.720419,0.2199999988,202.7172775,1.989528796,1.308900524,12.95408669,52.48822144,0,0,0,5.434109211,1.594617421,0.2237688142,5210.67804,27.09271981
150815,2011235,0.058,0,1.592,3.1,85.28,213.50375,2.069,0.28,11.44,131.6,30102040703,1,-77.61571724,36.62861702,1.659512422,150815,120.3800552,9.474588939,1566.112855,0.2800000012,103.0724963,3.288490284,67.18983558,13.39001042,89.39178795,0.110254343,244.73295,0,6.630108356,0.4693649863,0.01322668418,973.9067891,7.690314208
151178,2011087,0.0747,0,0,0,4.09,25.365,0.313,1.8,3.77,89.2,30102010204,1,-77.90608471,37.03906264,1.85124627,151178,1599.368414,14.65620606,1601.389742,0.2800000012,97.04133626,16.77071031,4.679151904,12.93124829,89.56760467,0,0,0,2.020330191,1.696236637,0.3710346043,93.11491333,18.15159185
